"Rank #3 (Only Reaseach Paper based formula)                                                                                                                                                                                                         The only formula used for sentence scoring is                                                                                                                                                                                               Wnew = Wold + (sd * (1.5*L + 0.2*d + 0.3*e)) / length(Sentence), where                                                                                                                                                 Wnew : New sentence score Wold : Old sentence score                                                                                                                                                                                      sd : standard deviantion of sentence scores                                                                                                                                                                                                            L : Number of legal terms in the sentence                                                                                                                                                                                                                      d : Total count of numeric digits (like year, case number, act, sec, rule etc)                                                                                                                                                      e : number of entities present in the sentences                                                                                                                                                                                                 Note:We haven't given higher tfidf score for the legal terms.All terms tfidf score are given based on their occurence in the document only.        Number of Documents on which scores is calcuated :7090 Documents",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
,,,,,,,,,
2011_D_56.txt,0.137931032,0.387096774,0.083916084,0.028169012,0.105263158,0.016260163,0.07972585,0.35483871,0.076923077
,,,,,,,,,
2011_D_58.txt,0.250696374,0.243243243,0.25862069,0.080495351,0.091549296,0.071823204,0.216863372,0.210810811,0.224137931
,,,,,,,,,
2011_D_60.txt,0.365740736,0.395,0.340517241,0.154302666,0.160493827,0.148571429,0.320575299,0.35,0.301724138
,,,,,,,,,
2011_E_1.txt,0.33989266,0.355805243,0.325342466,0.153710242,0.175403226,0.136792453,0.302905214,0.31835206,0.29109589
,,,,,,,,,
2011_E_4.txt,0.185507241,0.21192053,0.164948454,0.034423404,0.053475936,0.025380711,0.163125312,0.19205298,0.149484536
,,,,,,,,,
2011_F_2.txt,0.379844957,0.636363636,0.270718232,0.226950351,0.48,0.148606811,0.26656545,0.571428571,0.243093923
,,,,,,,,,
2011_F_3.txt,0.468749995,0.666666667,0.361445783,0.223255809,0.322147651,0.170818505,0.376508496,0.622222222,0.337349398
,,,,,,,,,
2011_G_1.txt,0.310756967,0.283636364,0.343612335,0.127764123,0.123515439,0.132315522,0.254355287,0.236363636,0.286343612
,,,,,,,,,
2011_G_10.txt,0.260073255,0.231270358,0.29707113,0.032502704,0.029527559,0.036144578,0.220374307,0.201954397,0.259414226
,,,,,,,,,
2011_G_11.txt,0.227722768,0.343283582,0.17037037,0.083798879,0.161290323,0.056603774,0.172752684,0.313432836,0.155555556
,,,,,,,,,
2011_G_12.txt,0.155102036,0.213483146,0.121794872,0.01101928,0.018867925,0.007782101,0.100324234,0.157303371,0.08974359
,,,,,,,,,
2011_G_13.txt,0.218579231,0.350877193,0.158730159,0.103225803,0.210526316,0.068376068,0.15751047,0.315789474,0.142857143
,,,,,,,,,
2011_G_15.txt,0.376470584,0.539325843,0.289156627,0.22417582,0.386363636,0.157894737,0.322563084,0.539325843,0.289156627
,,,,,,,,,
2011_G_17.txt,0.266253865,0.380530973,0.204761905,0.114832532,0.18556701,0.083140878,0.196578218,0.327433628,0.176190476
,,,,,,,,,
2011_G_21.txt,0.373205737,0.527027027,0.288888889,0.147435893,0.239583333,0.106481481,0.306022231,0.5,0.274074074
,,,,,,,,,
2011_G_23.txt,0.163610717,0.097643098,0.504347826,0.038942974,0.022346369,0.151351351,0.08496696,0.082491582,0.426086957
,,,,,,,,,
2011_G_24.txt,0.375545847,0.320895522,0.452631579,0.177985944,0.160337553,0.2,0.343103633,0.309701493,0.436842105
,,,,,,,,,
2011_G_27.txt,0.32085561,0.342857143,0.301507538,0.09969788,0.112627986,0.089430894,0.281116715,0.302857143,0.266331658
,,,,,,,,,
2011_G_28.txt,0.288372088,0.340659341,0.25,0.066581301,0.080495356,0.056768559,0.240109842,0.296703297,0.217741935
,,,,,,,,,
2011_G_30.txt,0.30057803,0.40625,0.23853211,0.109677415,0.143459916,0.088772846,0.225725722,0.34375,0.201834862
,,,,,,,,,
2011_G_33.txt,0.148453603,0.16744186,0.133333333,0.017766493,0.021604938,0.015086207,0.124669263,0.144186047,0.114814815
,,,,,,,,,
2011_G_35.txt,0.177215186,0.28,0.12962963,0.04982206,0.095890411,0.033653846,0.132974944,0.26,0.12037037
,,,,,,,,,
2011_G_36.txt,0.10334346,0.11409396,0.094444444,0.003838767,0.004237288,0.003508772,0.101556037,0.11409396,0.094444444
,,,,,,,,,
2011_G_37.txt,0.321739125,0.339449541,0.305785124,0.106824921,0.116883117,0.098360656,0.285406918,0.302752294,0.272727273
,,,,,,,,,
2011_G_38.txt,0.150170644,0.166666667,0.136645963,0.004694831,0.005347594,0.0041841,0.140616405,0.159090909,0.130434783
,,,,,,,,,
2011_G_4.txt,0.353887395,0.628571429,0.246268657,0.190607731,0.38547486,0.126605505,0.231416605,0.542857143,0.212686567
,,,,,,,,,
2011_G_40.txt,0.227777773,0.211340206,0.246987952,0.084033608,0.08650519,0.081699346,0.170175687,0.159793814,0.186746988
,,,,,,,,,
2011_G_41.txt,0.352078235,0.341232227,0.363636364,0.118980165,0.12034384,0.117647059,0.248886373,0.241706161,0.257575758
,,,,,,,,,
2011_G_43.txt,0.368421049,0.636363636,0.259259259,0.172549016,0.360655738,0.113402062,0.222470734,0.5,0.203703704
,,,,,,,,,
2011_G_45.txt,0.414634142,0.614457831,0.312883436,0.271662759,0.467741935,0.191419142,0.341231698,0.602409639,0.306748466
,,,,,,,,,
2011_G_46.txt,0.234309619,0.291666667,0.195804196,0.111380141,0.163120567,0.084558824,0.163553248,0.21875,0.146853147
,,,,,,,,,
2011_G_53.txt,0.233951493,0.181415929,0.329317269,0.098387092,0.080474934,0.126556017,0.158127127,0.14159292,0.257028112
,,,,,,,,,
2011_G_54.txt,0.156521736,0.1,0.36,0.012658225,0.007936508,0.03125,0.093738459,0.088888889,0.32
,,,,,,,,,
2011_G_6.txt,0.276243089,0.416666667,0.20661157,0.107858239,0.195530726,0.074468085,0.201906759,0.366666667,0.181818182
,,,,,,,,,
2011_H_11.txt,0.116666662,0.12962963,0.106060606,0.015999995,0.018796992,0.013927577,0.103505933,0.117283951,0.095959596
,,,,,,,,,
2011_H_14.txt,0.181818178,0.428571429,0.115384615,0.058997048,0.188679245,0.034965035,0.121379541,0.428571429,0.115384615
,,,,,,,,,
2011_H_16.txt,0.227272722,0.277777778,0.192307692,0.060273968,0.081481481,0.047826087,0.2050581,0.266666667,0.184615385
,,,,,,,,,
2011_H_22.txt,0.199999995,0.248062016,0.167539267,0.072072067,0.097560976,0.057142857,0.169019459,0.224806202,0.151832461
,,,,,,,,,
2011_H_27.txt,0.216666662,0.192118227,0.248407643,0.079279274,0.071895425,0.088353414,0.204539317,0.187192118,0.242038217
,,,,,,,,,
2011_H_28.txt,0.217484004,0.226666667,0.209016393,0.068209496,0.083832335,0.057494867,0.212523173,0.222222222,0.204918033
,,,,,,,,,
2011_H_31.txt,0.267477199,0.411214953,0.198198198,0.117647055,0.21656051,0.080760095,0.179711626,0.336448598,0.162162162
,,,,,,,,,
2011_H_34.txt,0.435582817,0.591666667,0.344660194,0.255172409,0.373737374,0.193717277,0.352856249,0.541666667,0.315533981
,,,,,,,,,
2011_H_36.txt,0.265624995,0.226666667,0.320754717,0.103869649,0.096499527,0.112458655,0.221654939,0.2,0.283018868
,,,,,,,,,
2011_H_37.txt,0.257907538,0.288043478,0.233480176,0.040944877,0.051587302,0.033942559,0.238151858,0.27173913,0.220264317
,,,,,,,,,
2011_H_38.txt,0.317380348,0.403846154,0.261410788,0.129905273,0.175824176,0.103004292,0.226955564,0.314102564,0.203319502
,,,,,,,,,
2011_H_40.txt,0.249999995,0.310810811,0.209090909,0.081481477,0.107843137,0.06547619,0.202462355,0.27027027,0.181818182
,,,,,,,,,
2011_H_42.txt,0.318367344,0.8125,0.197969543,0.210762329,0.758064516,0.122395833,0.206732109,0.8125,0.197969543
,,,,,,,,,
2011_H_5.txt,0.307167231,0.233160622,0.45,0.086294412,0.062730627,0.138211382,0.219251374,0.196891192,0.38
,,,,,,,,,
2011_H_6.txt,0.341880337,0.459770115,0.272108844,0.178477686,0.259541985,0.136,0.296723412,0.448275862,0.265306122
,,,,,,,,,
2011_I_11.txt,0.398625425,0.568627451,0.306878307,0.170873782,0.273291925,0.124293785,0.289296852,0.480392157,0.259259259
,,,,,,,,,
2011_I_12.txt,0.312849157,0.287179487,0.343558282,0.176258988,0.171328671,0.181481481,0.263971716,0.246153846,0.294478528
,,,,,,,,,
2011_I_16.txt,0.139433546,0.128514056,0.152380952,0.017191972,0.016216216,0.018292683,0.107392941,0.100401606,0.119047619
,,,,,,,,,
2011_I_22.txt,0.235668786,0.381443299,0.170506912,0.046594978,0.094202899,0.030952381,0.167499447,0.340206186,0.152073733
,,,,,,,,,
2011_I_23.txt,0.269692919,0.25831202,0.282122905,0.083168312,0.074204947,0.094594595,0.234072982,0.225063939,0.245810056
,,,,,,,,,
2011_I_3.txt,0.354679798,0.342857143,0.367346939,0.136222905,0.134146341,0.13836478,0.324352719,0.314285714,0.336734694
,,,,,,,,,
2011_I_4.txt,0.413043474,0.612903226,0.31147541,0.23861852,0.402116402,0.169642857,0.328213357,0.580645161,0.295081967
,,,,,,,,,
2011_I_6.txt,0.362666662,0.4,0.331707317,0.190476186,0.223021583,0.166219839,0.288352968,0.323529412,0.268292683
,,,,,,,,,
2011_I_7.txt,0.199999995,0.271186441,0.158415842,0.075630248,0.121621622,0.054878049,0.155014243,0.237288136,0.138613861
,,,,,,,,,
2011_I_8.txt,0.152106882,0.105413105,0.273062731,0.022484538,0.015186029,0.043290043,0.100603615,0.092592593,0.239852399
,,,,,,,,,
2011_J_11.txt,0.323809519,0.344594595,0.305389222,0.094717664,0.104417671,0.086666667,0.277354257,0.297297297,0.263473054
,,,,,,,,,
2011_J_12.txt,0.374429219,0.5,0.299270073,0.256267405,0.370967742,0.195744681,0.302057404,0.451219512,0.270072993
,,,,,,,,,
2011_J_16.txt,0.226415089,0.255319149,0.203389831,0.04701627,0.057522124,0.039755352,0.202424305,0.234042553,0.186440678
,,,,,,,,,
2011_J_18.txt,0.149732615,0.179487179,0.128440367,0.027777773,0.036036036,0.02259887,0.111673328,0.141025641,0.100917431
,,,,,,,,,
2011_J_20.txt,0.178988323,0.338235294,0.121693122,0.046728969,0.105263158,0.03003003,0.108489589,0.279411765,0.100529101
,,,,,,,,,
2011_J_23.txt,0.12380952,0.203125,0.089041096,0.012618293,0.024096386,0.008547009,0.090373057,0.1875,0.082191781
,,,,,,,,,
2011_J_26.txt,0.153477213,0.140969163,0.168421053,0.017416541,0.016528926,0.018404908,0.136949215,0.127753304,0.152631579
,,,,,,,,,
2011_J_3.txt,0.351851847,0.353488372,0.350230415,0.190967737,0.212034384,0.17370892,0.333319045,0.334883721,0.331797235
,,,,,,,,,
2011_J_30.txt,0.293103445,0.68,0.186813187,0.14285714,0.48,0.083916084,0.196831497,0.68,0.186813187
,,,,,,,,,
2011_J_34.txt,0.248995979,0.29245283,0.216783217,0.096202527,0.127516779,0.077235772,0.200185992,0.245283019,0.181818182
,,,,,,,,,
2011_J_36.txt,0.218749996,0.4,0.150537634,0.054054051,0.120879121,0.034810127,0.145680286,0.357142857,0.134408602
,,,,,,,,,
2011_J_37.txt,0.186612572,0.126027397,0.359375,0.066825772,0.045307443,0.127272727,0.115028766,0.106849315,0.3046875
,,,,,,,,,
2011_J_38.txt,0.278481008,0.428571429,0.20625,0.133333329,0.25,0.090909091,0.200842256,0.376623377,0.18125
,,,,,,,,,
2011_J_39.txt,0.18984547,0.169291339,0.216080402,0.060367449,0.053117783,0.069908815,0.150162585,0.137795276,0.175879397
,,,,,,,,,
2011_J_41.txt,0.349593491,0.367521368,0.333333333,0.134939754,0.156424581,0.118644068,0.315574892,0.333333333,0.302325581
,,,,,,,,,
2011_J_43.txt,0.321951215,0.347368421,0.3,0.166666662,0.211538462,0.1375,0.308905009,0.336842105,0.290909091
,,,,,,,,,
2011_J_44.txt,0.290598286,0.447368421,0.215189873,0.1512605,0.292207792,0.102040816,0.210390009,0.394736842,0.189873418
,,,,,,,,,
2011_J_45.txt,0.262773718,0.24,0.290322581,0.093617016,0.094420601,0.092827004,0.211552735,0.196666667,0.237903226
,,,,,,,,,
2011_J_47.txt,0.347222218,0.462962963,0.277777778,0.209643602,0.328947368,0.153846154,0.279605263,0.416666667,0.25
,,,,,,,,,
2011_J_9.txt,0.30618892,0.301282051,0.311258278,0.114602583,0.126530612,0.10472973,0.234403367,0.230769231,0.238410596
,,,,,,,,,
2011_K_12.txt,0.252491689,0.273381295,0.234567901,0.071294554,0.088785047,0.059561129,0.229889175,0.251798561,0.216049383
,,,,,,,,,
2011_K_16.txt,0.253164552,0.272727273,0.236220472,0.093406589,0.116438356,0.077981651,0.2338924,0.254545455,0.220472441
,,,,,,,,,
2011_K_18.txt,0.317596562,0.331838565,0.304526749,0.104265398,0.113989637,0.096069869,0.277947883,0.291479821,0.267489712
,,,,,,,,,
2011_K_19.txt,0.207650268,0.180094787,0.24516129,0.067615653,0.063333333,0.072519084,0.177664161,0.161137441,0.219354839
,,,,,,,,,
2011_K_21.txt,0.239185746,0.212669683,0.273255814,0.06481481,0.056756757,0.075539568,0.192577477,0.176470588,0.226744186
,,,,,,,,,
2011_K_26.txt,0.263681587,0.265,0.262376238,0.108667524,0.12804878,0.094382022,0.203970002,0.205,0.202970297
,,,,,,,,,
2011_K_27.txt,0.250825078,0.262068966,0.240506329,0.0968421,0.112745098,0.084870849,0.21044777,0.220689655,0.202531646
,,,,,,,,,
2011_K_28.txt,0.21774193,0.212598425,0.223140496,0.057742777,0.0625,0.053658537,0.185267114,0.181102362,0.190082645
,,,,,,,,,
2011_K_3.txt,0.255102036,0.259067358,0.251256281,0.043046353,0.05019305,0.037681159,0.23968364,0.243523316,0.236180905
,,,,,,,,,
2011_K_33.txt,0.389610386,0.740740741,0.264317181,0.234548333,0.637931034,0.14368932,0.280271765,0.728395062,0.259911894
,,,,,,,,,
2011_K_36.txt,0.284182302,0.5,0.198501873,0.141252003,0.338461538,0.089249493,0.20809581,0.481132075,0.191011236
,,,,,,,,,
2011_K_37.txt,0.217993075,0.235955056,0.202572347,0.034951451,0.04109589,0.030405405,0.188143419,0.205992509,0.176848875
,,,,,,,,,
2011_K_38.txt,0.413223136,0.595238095,0.316455696,0.188505743,0.312977099,0.134868421,0.303472591,0.511904762,0.272151899
,,,,,,,,,
2011_K_4.txt,0.224824351,0.204255319,0.25,0.034334759,0.033057851,0.035714286,0.206624151,0.191489362,0.234375
,,,,,,,,,
2011_K_41.txt,0.37681159,0.6,0.274647887,0.154302667,0.317073171,0.101960784,0.240943264,0.476923077,0.218309859
,,,,,,,,,
2011_K_42.txt,0.228956224,0.255639098,0.207317073,0.066406245,0.08056872,0.056478405,0.184573823,0.210526316,0.170731707
,,,,,,,,,
2011_K_43.txt,0.232931722,0.266055046,0.207142857,0.056034478,0.072423398,0.0456942,0.187060801,0.220183486,0.171428571
,,,,,,,,,
2011_K_48.txt,0.172661866,0.144578313,0.214285714,0.02865329,0.024509804,0.034482759,0.129660081,0.116465863,0.172619048
,,,,,,,,,
2011_K_5.txt,0.332344209,0.32748538,0.337349398,0.100900896,0.105263158,0.096885813,0.231352173,0.228070175,0.234939759
,,,,,,,,,
2011_K_51.txt,0.222717144,0.251256281,0.2,0.053370782,0.063333333,0.046116505,0.17374754,0.201005025,0.16
,,,,,,,,,
2011_K_52.txt,0.342105259,0.464285714,0.270833333,0.145285931,0.248677249,0.102620087,0.2749155,0.421428571,0.245833333
,,,,,,,,,
2011_K_53.txt,0.22807017,0.244360902,0.213815789,0.086444003,0.104761905,0.073578595,0.156509695,0.169172932,0.148026316
,,,,,,,,,
2011_K_54.txt,0.316091949,0.302197802,0.331325301,0.091216211,0.088235294,0.094405594,0.257534191,0.247252747,0.271084337
,,,,,,,,,
2011_K_55.txt,0.355555551,0.380952381,0.333333333,0.190669366,0.229268293,0.163194444,0.270620997,0.292517007,0.255952381
,,,,,,,,,
2011_K_58.txt,0.251231522,0.267015707,0.237209302,0.081081076,0.107913669,0.064935065,0.200573563,0.214659686,0.190697674
,,,,,,,,,
2011_K_59.txt,0.134020614,0.117117117,0.156626506,0.030864193,0.025125628,0.04,0.108955367,0.099099099,0.13253012
,,,,,,,,,
2011_K_61.txt,0.244565213,0.210280374,0.292207792,0.058721929,0.05483871,0.063197026,0.227355766,0.205607477,0.285714286
,,,,,,,,,
2011_K_62.txt,0.385714281,0.509433962,0.310344828,0.222743255,0.327586207,0.168738899,0.312778782,0.459119497,0.279693487
,,,,,,,,,
2011_K_65.txt,0.257812495,0.282051282,0.237410072,0.109999995,0.13836478,0.091286307,0.18479056,0.205128205,0.172661871
,,,,,,,,,
2011_K_7.txt,0.205607473,0.358695652,0.144104803,0.057142854,0.130434783,0.036585366,0.119069711,0.27173913,0.109170306
,,,,,,,,,
2011_K_8.txt,0.305630022,0.267605634,0.35625,0.145400588,0.135359116,0.157051282,0.270783548,0.246478873,0.328125
,,,,,,,,,
2011_L_1.txt,0.207446804,0.284671533,0.163179916,0.037854885,0.061538462,0.027334852,0.149691135,0.233576642,0.133891213
,,,,,,,,,
2011_L_10.txt,0.286792448,0.304,0.271428571,0.105011928,0.12716763,0.089430894,0.262474386,0.28,0.25
,,,,,,,,,
2011_L_13.txt,0.103448271,0.12,0.090909091,0.007575753,0.009708738,0.00621118,0.099724603,0.12,0.090909091
,,,,,,,,,
2011_L_18.txt,0.359621446,0.487179487,0.285,0.186379924,0.313253012,0.132653061,0.296358226,0.452991453,0.265
,,,,,,,,,
2011_L_3.txt,0.2173913,0.172413793,0.294117647,0.057441249,0.041666667,0.092436975,0.172054415,0.153846154,0.262443439
,,,,,,,,,
2011_L_4.txt,0.184438035,0.173913043,0.196319018,0.031578942,0.031578947,0.031578947,0.125882425,0.119565217,0.134969325
,,,,,,,,,
2011_L_7.txt,0.260162597,0.24742268,0.274285714,0.080645156,0.078864353,0.082508251,0.221053177,0.211340206,0.234285714
,,,,,,,,,
2011_L_8.txt,0.185792345,0.209876543,0.166666667,0.038022809,0.045454545,0.032679739,0.170433033,0.197530864,0.156862745
,,,,,,,,,
2011_M_10.txt,0.24793388,0.348837209,0.192307692,0.043478257,0.071428571,0.03125,0.186133607,0.302325581,0.166666667
,,,,,,,,,
2011_M_100.txt,0.280193232,0.303664921,0.260089686,0.048655565,0.053072626,0.044917258,0.238710497,0.261780105,0.224215247
,,,,,,,,,
2011_M_104.txt,0.317808215,0.491525424,0.234817814,0.111842101,0.183783784,0.080378251,0.237636932,0.449152542,0.214574899
,,,,,,,,,
2011_M_105.txt,0.329466352,0.325688073,0.333333333,0.180836702,0.197640118,0.166666667,0.306182099,0.302752294,0.309859155
,,,,,,,,,
2011_M_11.txt,0.244372986,0.365384615,0.183574879,0.065934062,0.115384615,0.046153846,0.144973684,0.259615385,0.130434783
,,,,,,,,,
2011_M_110.txt,0.145251392,0.156626506,0.135416667,0.02371541,0.025862069,0.02189781,0.121628701,0.13253012,0.114583333
,,,,,,,,,
2011_M_112.txt,0.34426229,0.428571429,0.287671233,0.161904757,0.21888412,0.128463476,0.269533249,0.360544218,0.242009132
,,,,,,,,,
2011_M_116.txt,0.203174598,0.187134503,0.222222222,0.055226819,0.054901961,0.055555556,0.168963943,0.157894737,0.1875
,,,,,,,,,
2011_M_117.txt,0.280802287,0.259259259,0.30625,0.044067792,0.040372671,0.048507463,0.260043888,0.243386243,0.2875
,,,,,,,,,
2011_M_118.txt,0.141414137,0.162790698,0.125,0.0164271,0.021276596,0.013377926,0.136777162,0.162790698,0.125
,,,,,,,,,
2011_M_12.txt,0.333333329,0.410714286,0.280487805,0.167741931,0.245283019,0.12745098,0.3051649,0.401785714,0.274390244
,,,,,,,,,
2011_M_120.txt,0.211678827,0.214814815,0.208633094,0.076190471,0.07960199,0.073059361,0.196996343,0.2,0.194244604
,,,,,,,,,
2011_M_122.txt,0.260317455,0.238372093,0.286713287,0.046332041,0.043636364,0.049382716,0.2372814,0.220930233,0.265734266
,,,,,,,,,
2011_M_123.txt,0.295774643,0.4375,0.223404255,0.099547507,0.189655172,0.067484663,0.213052607,0.375,0.191489362
,,,,,,,,,
2011_M_124.txt,0.33832976,0.305019305,0.379807692,0.146023463,0.136585366,0.156862745,0.30125025,0.277992278,0.346153846
,,,,,,,,,
2011_M_125.txt,0.307228911,0.301775148,0.312883436,0.136054417,0.134228188,0.137931034,0.276927599,0.272189349,0.282208589
,,,,,,,,,
2011_M_126.txt,0.183177565,0.187022901,0.179487179,0.012752386,0.012396694,0.013129103,0.168082247,0.171755725,0.164835165
,,,,,,,,,
2011_M_127.txt,0.262068961,0.37254902,0.20212766,0.084210522,0.13986014,0.060240964,0.213723546,0.352941176,0.191489362
,,,,,,,,,
2011_M_13.txt,0.228699547,0.375,0.164516129,0.04280618,0.093264249,0.027777778,0.148980501,0.308823529,0.135483871
,,,,,,,,,
2011_M_132.txt,0.290237462,0.348101266,0.248868778,0.066141727,0.08203125,0.055408971,0.225348488,0.284810127,0.20361991
,,,,,,,,,
2011_M_133.txt,0.324528297,0.380530973,0.282894737,0.186732182,0.260273973,0.14559387,0.304087933,0.371681416,0.276315789
,,,,,,,,,
2011_M_134.txt,0.157099694,0.108786611,0.282608696,0.008752731,0.00617284,0.015037594,0.090897077,0.083682008,0.217391304
,,,,,,,,,
2011_M_135.txt,0.309523805,0.319672131,0.3,0.110236215,0.117318436,0.103960396,0.221775657,0.229508197,0.215384615
,,,,,,,,,
2011_M_136.txt,0.303167416,0.372222222,0.255725191,0.127877233,0.155279503,0.108695652,0.267281551,0.35,0.240458015
,,,,,,,,,
2011_M_138.txt,0.094339618,0.098039216,0.090909091,0,0,0,0.056443252,0.058823529,0.054545455
,,,,,,,,,
2011_M_140.txt,0.194690261,0.163366337,0.240875912,0.045081962,0.041666667,0.049107143,0.165269974,0.148514851,0.218978102
,,,,,,,,,
2011_M_142.txt,0.272425244,0.297101449,0.251533742,0.099173549,0.124352332,0.082474227,0.229414646,0.253623188,0.214723926
,,,,,,,,,
2011_M_144.txt,0.328358204,0.404907975,0.276150628,0.106936412,0.14453125,0.084862385,0.232696309,0.306748466,0.209205021
,,,,,,,,,
2011_M_147.txt,0.394822002,0.352601156,0.448529412,0.124501192,0.111908178,0.14028777,0.349347077,0.320809249,0.408088235
,,,,,,,,,
2011_M_15.txt,0.251012141,0.382716049,0.186746988,0.113402058,0.22,0.076388889,0.187098552,0.345679012,0.168674699
,,,,,,,,,
2011_M_18.txt,0.261954257,0.288990826,0.239543726,0.101382484,0.130177515,0.083018868,0.241137728,0.270642202,0.224334601
,,,,,,,,,
2011_M_2.txt,0.435797661,0.56,0.356687898,0.327710839,0.511278195,0.241134752,0.369976917,0.52,0.331210191
,,,,,,,,,
2011_M_22.txt,0.305084742,0.545454545,0.211764706,0.148351645,0.350649351,0.094076655,0.230211887,0.545454545,0.211764706
,,,,,,,,,
2011_M_26.txt,0.33454545,0.433962264,0.272189349,0.170678333,0.256578947,0.127868852,0.290980213,0.41509434,0.26035503
,,,,,,,,,
2011_M_27.txt,0.293577977,0.326530612,0.266666667,0.149171266,0.175324675,0.129807692,0.233817575,0.265306122,0.216666667
,,,,,,,,,
2011_M_29.txt,0.364341081,0.465346535,0.299363057,0.112149528,0.166666667,0.084507042,0.227582826,0.316831683,0.203821656
,,,,,,,,,
2011_M_3.txt,0.098360651,0.112299465,0.0875,0.031339027,0.039426523,0.026004728,0.086372021,0.101604278,0.079166667
,,,,,,,,,
2011_M_31.txt,0.418604647,0.72,0.295081967,0.21498371,0.44,0.142241379,0.286621106,0.64,0.262295082
,,,,,,,,,
2011_M_34.txt,0.24186046,0.209677419,0.285714286,0.105882348,0.100558659,0.111801242,0.204538013,0.185483871,0.252747253
,,,,,,,,,
2011_M_36.txt,0.367088603,0.491525424,0.292929293,0.176678441,0.279329609,0.129198966,0.28808143,0.43220339,0.257575758
,,,,,,,,,
2011_M_37.txt,0.006299213,0.003164557,0.666666667,0,0,0,0.003164628,0.003164557,0.666666667
,,,,,,,,,
2011_M_39.txt,0.28140703,0.233333333,0.35443038,0.072727268,0.05988024,0.092592593,0.250921753,0.225,0.341772152
,,,,,,,,,
2011_M_4.txt,0.294478523,0.246153846,0.366412214,0.08897485,0.074433657,0.110576923,0.251287648,0.225641026,0.335877863
,,,,,,,,,
2011_M_42.txt,0.271739125,0.304878049,0.245098039,0.095238091,0.127272727,0.076086957,0.244294843,0.280487805,0.225490196
,,,,,,,,,
2011_M_46.txt,0.51428571,0.72972973,0.397058824,0.377049176,0.621621622,0.270588235,0.443214594,0.72972973,0.397058824
,,,,,,,,,
2011_M_48.txt,0.269662917,0.331034483,0.227488152,0.100840332,0.147783251,0.076530612,0.221251325,0.289655172,0.199052133
,,,,,,,,,
2011_M_49.txt,0.159695813,0.12,0.238636364,0.024844716,0.019017433,0.035820896,0.111152873,0.1,0.198863636
,,,,,,,,,
2011_M_51.txt,0.165562909,0.189393939,0.147058824,0.03463203,0.048192771,0.027027027,0.128446431,0.151515152,0.117647059
,,,,,,,,,
2011_M_55.txt,0.315789469,0.362903226,0.279503106,0.177383587,0.235294118,0.142348754,0.298864538,0.35483871,0.273291925
,,,,,,,,,
2011_M_56.txt,0.310679607,0.524590164,0.220689655,0.146496812,0.298701299,0.097046414,0.211529714,0.459016393,0.193103448
,,,,,,,,,
2011_M_6.txt,0.249999995,0.23902439,0.262032086,0.082442743,0.092465753,0.074380165,0.213387753,0.204878049,0.22459893
